Tarih;Konya Laboratuvar Yaygýnlaþtýrma;;;;;
;PM10 ( l/dk );SO2 ( mg/m3 );CO ( mg/m3 );NO2 ( mg/m3 );NOX ( mg/m3 );O3 ( mg/m3 )
22.05.2021 19:00:56;-;0,72;131,17;9,18;11,08;83,80
22.05.2021 20:00:56;11,65;0,66;113,54;4,84;5,86;88,04
22.05.2021 21:00:56;8,62;0,59;108,71;4,80;5,64;84,76
22.05.2021 22:00:56;9,86;0,50;111,01;5,57;6,58;78,00
22.05.2021 23:00:56;9,76;0,57;107,78;5,13;5,99;75,65
23.05.2021 00:00:56;14,17;0,60;111,51;4,63;5,51;75,96
23.05.2021 01:00:56;11,72;0,38;124,88;4,98;5,80;73,96
23.05.2021 02:00:56;18,43;0,45;120,32;3,64;4,21;79,20
23.05.2021 03:00:56;15,48;0,36;121,16;3,48;4,04;80,16
23.05.2021 04:00:56;12,28;0,39;127,84;3,65;4,24;73,51
23.05.2021 05:00:56;9,01;0,37;125,54;3,54;4,09;76,53
23.05.2021 06:00:56;19,22;0,40;128,49;3,59;4,20;76,36
23.05.2021 07:00:56;18,20;0,50;146,11;5,95;7,18;69,73
23.05.2021 08:00:56;13,39;0,46;127,56;4,05;4,88;81,79
23.05.2021 09:00:56;13,75;0,57;121,01;4,54;5,71;84,63
23.05.2021 10:00:56;13,53;0,59;116,96;4,73;5,88;90,42
23.05.2021 11:00:56;11,37;0,71;131,51;4,83;6,13;91,58
23.05.2021 12:00:56;9,46;0,63;152,28;5,19;6,67;92,51
23.05.2021 13:00:56;13,99;0,66;133,37;4,92;6,14;95,60
23.05.2021 14:00:56;12,20;0,69;135,48;4,70;5,92;96,45
23.05.2021 15:00:56;9,49;0,68;137,25;5,55;6,94;96,20
23.05.2021 16:00:56;10,20;0,66;134,63;4,86;6,20;94,17
23.05.2021 17:00:56;9,41;0,89;136,33;5,07;7,27;95,42
23.05.2021 18:00:56;14,59;1,01;134,63;5,07;6,43;97,50
23.05.2021 19:00:56;15,85;1,90;145,17;5,12;6,25;96,63
23.05.2021 20:00:56;13,91;1,90;140,38;5,72;6,68;95,66
23.05.2021 21:00:56;14,66;1,94;138,41;5,28;5,97;94,32
23.05.2021 22:00:56;21,51;1,34;148,16;5,35;6,08;94,22
23.05.2021 23:00:56;18,65;1,58;142,23;6,25;7,05;94,48
24.05.2021 00:00:56;18,07;1,78;136,56;6,46;7,57;95,62
24.05.2021 01:00:56;14,95;0,62;106,31;7,59;8,66;78,71
24.05.2021 02:00:56;17,71;0,29;121,97;9,92;10,86;67,17
24.05.2021 03:00:56;16,62;0,20;134,04;14,63;15,59;56,81
24.05.2021 04:00:56;20,37;0,36;110,14;7,83;8,79;58,08
24.05.2021 05:00:56;19,67;0,30;96,09;4,16;5,07;75,90
24.05.2021 06:00:56;15,41;0,22;100,47;5,69;6,73;70,84
24.05.2021 07:00:56;14,56;0,19;131,99;11,78;14,28;58,21
24.05.2021 08:00:56;12,43;0,27;145,83;15,78;20,15;65,13
24.05.2021 09:00:56;16,34;0,24;112,24;9,47;12,15;78,78
24.05.2021 10:00:56;16,59;0,35;105,47;7,69;10,23;81,92
24.05.2021 11:00:56;12,67;0,29;106,97;6,64;8,67;82,28
24.05.2021 12:00:56;16,45;0,37;99,41;6,00;8,02;88,67
24.05.2021 13:00:56;15,15;0,36;95,79;6,27;8,23;92,12
24.05.2021 14:00:56;20,01;0,30;106,02;6,37;8,48;92,73
24.05.2021 15:00:56;17,03;0,36;106,05;6,94;9,11;93,57
24.05.2021 16:00:56;21,78;0,24;99,10;6,34;8,20;94,73
24.05.2021 17:00:56;17,95;0,40;114,42;8,81;11,39;93,72
24.05.2021 18:00:56;23,94;0,52;116,11;11,17;14,02;92,54
24.05.2021 19:00:56;22,65;0,54;145,78;17,15;20,92;87,18
24.05.2021 20:00:56;19,51;0,64;200,76;25,02;28,34;79,13
24.05.2021 21:00:56;25,30;0,73;191,56;25,01;27,12;67,99
24.05.2021 22:00:56;33,57;0,91;111,43;9,82;10,97;76,75
24.05.2021 23:00:56;26,87;0,51;114,39;8,15;9,24;87,31
25.05.2021 00:00:56;22,15;0,33;101,35;9,20;10,89;77,24
25.05.2021 01:00:56;16,80;0,76;242,45;19,22;20,85;56,63
25.05.2021 02:00:56;20,62;0,78;241,13;19,94;21,33;46,99
25.05.2021 03:00:56;23,31;1,12;218,22;18,71;20,08;50,10
25.05.2021 04:00:56;18,42;0,71;175,14;8,76;9,99;54,77
25.05.2021 05:00:56;21,28;0,82;154,65;4,72;5,85;72,23
25.05.2021 06:00:56;25,39;0,93;143,50;4,82;5,98;78,25
25.05.2021 07:00:56;22,38;0,90;168,90;12,65;15,07;74,41
25.05.2021 08:00:56;21,10;0,90;184,87;12,03;14,87;79,32
25.05.2021 09:00:56;19,52;0,92;160,73;8,14;10,49;-
25.05.2021 10:00:56;20,18;1,05;160,19;7,43;10,13;88,25
25.05.2021 11:00:56;15,69;1,03;164,00;7,07;9,21;90,11
25.05.2021 12:00:56;15,11;1,28;160,51;7,89;10,92;91,47
25.05.2021 13:00:56;17,69;1,39;157,65;6,54;8,50;95,31
25.05.2021 14:00:56;23,02;1,19;152,83;6,70;8,79;97,28
25.05.2021 15:00:56;21,21;1,10;154,75;7,55;9,89;100,55
25.05.2021 16:00:56;18,78;1,08;173,67;7,61;9,78;103,91
25.05.2021 17:00:56;22,15;1,10;177,65;10,20;12,70;103,83
25.05.2021 18:00:56;28,01;1,12;199,42;14,36;17,68;100,00
25.05.2021 19:00:56;27,17;1,14;245,98;24,47;29,00;88,82
25.05.2021 20:00:56;23,51;1,34;306,99;36,29;40,39;73,12
25.05.2021 21:00:56;25,80;1,13;398,85;48,59;52,41;45,67
25.05.2021 22:00:56;28,42;0,80;276,83;29,01;31,41;50,48
25.05.2021 23:00:56;35,10;0,73;213,38;17,58;19,05;62,74
26.05.2021 00:00:56;37,85;0,82;216,93;18,39;20,10;63,55
26.05.2021 01:00:56;30,36;0,78;195,09;10,81;11,83;72,38
26.05.2021 02:00:56;30,63;0,89;150,56;5,94;6,88;76,09
26.05.2021 03:00:56;27,18;0,81;143,85;4,28;5,16;77,58
26.05.2021 04:00:56;25,88;0,80;144,28;3,99;4,81;78,89
26.05.2021 05:00:56;24,29;0,83;164,53;7,95;8,94;65,60
26.05.2021 06:00:56;25,92;0,88;143,40;3,96;4,79;76,69
26.05.2021 07:00:56;20,95;0,90;221,56;17,57;21,01;54,93
26.05.2021 08:00:56;25,65;1,10;381,50;40,76;54,95;45,50
26.05.2021 09:00:56;32,23;1,35;294,27;33,76;44,18;64,49
26.05.2021 10:00:56;39,54;8,00;450,83;54,53;72,95;62,26
26.05.2021 11:00:56;44,32;5,80;395,51;43,54;55,91;78,81
26.05.2021 12:00:56;44,01;3,32;274,80;25,46;32,13;109,04
26.05.2021 13:00:56;43,96;2,32;273,45;24,04;29,12;121,26
26.05.2021 14:00:56;46,80;2,27;229,09;16,47;19,94;131,64
26.05.2021 15:00:56;46,46;2,25;232,79;14,09;18,04;149,20
26.05.2021 16:00:56;40,07;1,92;212,59;12,63;14,93;144,37
26.05.2021 17:00:56;38,60;1,80;203,83;13,57;16,27;137,44
26.05.2021 18:00:56;44,25;1,61;197,83;19,79;22,12;130,79
26.05.2021 19:00:56;41,05;1,36;223,38;23,27;26,07;118,56
26.05.2021 20:00:56;32,77;1,60;352,54;44,06;47,07;89,28
26.05.2021 21:00:56;37,76;1,57;447,96;60,45;64,83;59,25
26.05.2021 22:00:56;39,80;2,22;275,38;28,88;30,31;75,14
26.05.2021 23:00:56;36,66;2,64;160,76;12,68;13,97;86,74
27.05.2021 00:00:56;33,72;0,97;208,26;16,82;17,88;75,23
27.05.2021 01:00:56;26,51;0,28;193,99;10,99;11,94;82,46
27.05.2021 02:00:56;26,50;0,30;158,72;5,26;6,02;82,26
27.05.2021 03:00:56;20,92;0,20;153,47;4,44;5,19;74,69
27.05.2021 04:00:56;24,38;0,28;151,85;4,08;4,82;75,05
27.05.2021 05:00:56;19,57;0,27;152,80;4,07;4,83;74,85
27.05.2021 06:00:56;21,17;0,25;160,14;7,48;8,42;69,34
27.05.2021 07:00:56;17,83;0,53;240,59;23,43;27,66;45,03
27.05.2021 08:00:56;22,56;3,55;292,48;31,06;40,83;51,93
27.05.2021 09:00:56;28,06;1,36;215,59;17,34;21,55;75,33
27.05.2021 10:00:56;27,86;0,89;231,93;21,73;27,89;77,00
27.05.2021 11:00:56;34,75;0,59;162,31;7,66;9,32;96,87
27.05.2021 12:00:56;28,22;0,67;189,64;10,47;13,05;100,43
27.05.2021 13:00:56;29,52;0,90;231,69;12,61;15,86;109,27
27.05.2021 14:00:56;28,97;0,84;206,24;12,11;14,78;111,29
27.05.2021 15:00:56;23,05;0,63;201,31;11,26;13,79;105,77
27.05.2021 16:00:56;21,86;0,52;191,76;13,35;15,50;99,40
27.05.2021 17:00:56;24,42;0,45;207,20;14,09;16,64;98,57
27.05.2021 18:00:56;27,49;0,49;221,44;20,70;23,59;95,88
27.05.2021 19:00:56;22,96;0,42;191,28;13,02;14,36;97,99
27.05.2021 20:00:56;23,58;0,58;182,91;12,37;14,49;93,66
27.05.2021 21:00:56;29,28;0,69;176,98;8,36;10,20;90,34
27.05.2021 22:00:56;25,86;0,64;152,88;7,51;8,95;83,40
27.05.2021 23:00:56;21,20;0,64;160,53;10,43;12,01;77,68
28.05.2021 00:00:56;19,66;0,60;142,52;8,51;9,77;82,85
28.05.2021 01:00:56;15,01;1,00;98,98;10,96;12,72;81,25
28.05.2021 02:00:56;15,54;1,09;85,56;5,68;6,81;71,60
28.05.2021 03:00:56;14,98;0,97;84,43;5,44;6,55;70,77
28.05.2021 04:00:56;11,34;1,00;85,64;6,79;8,00;58,31
28.05.2021 05:00:56;8,57;0,94;115,30;8,62;9,86;56,46
28.05.2021 06:00:56;14,22;0,97;166,32;12,04;13,35;60,36
28.05.2021 07:00:56;15,93;1,05;159,23;13,61;15,83;61,11
28.05.2021 08:00:56;18,82;1,29;206,80;24,55;35,33;53,95
28.05.2021 09:00:56;14,89;1,19;132,81;16,85;21,51;83,92
28.05.2021 10:00:56;18,11;1,35;160,95;18,57;24,02;91,72
28.05.2021 11:00:56;17,21;1,59;145,59;12,89;15,98;105,92
28.05.2021 12:00:56;21,31;1,62;136,39;11,51;14,38;111,50
28.05.2021 13:00:56;22,04;1,92;123,13;10,37;12,69;112,53
28.05.2021 14:00:56;28,92;2,03;115,38;8,17;10,01;109,01
28.05.2021 15:00:56;26,38;1,82;121,03;8,35;11,14;99,34
28.05.2021 16:00:56;29,74;1,42;121,65;6,80;9,11;95,95
28.05.2021 17:00:56;29,03;1,45;119,27;6,49;8,76;93,10
28.05.2021 18:00:56;37,42;1,98;115,86;5,14;6,79;91,61
28.05.2021 19:00:56;41,40;2,37;117,67;7,70;10,12;91,26
28.05.2021 20:00:56;38,76;2,56;125,96;5,93;7,92;90,81
28.05.2021 21:00:56;38,85;2,35;115,94;5,47;6,87;88,22
28.05.2021 22:00:56;39,02;2,00;96,89;5,48;6,83;84,84
28.05.2021 23:00:56;40,49;1,67;90,52;4,63;5,81;82,95
29.05.2021 00:00:56;35,52;1,38;87,69;4,52;6,16;75,21
29.05.2021 01:00:56;30,91;0,83;-;3,59;4,60;73,33
29.05.2021 02:00:56;35,49;0,78;-;3,69;4,64;75,92
29.05.2021 03:00:56;30,26;1,41;195,98;4,64;5,70;82,39
29.05.2021 04:00:56;34,68;1,07;200,80;5,07;6,13;91,52
29.05.2021 05:00:56;34,75;1,42;194,06;4,18;5,10;95,24
29.05.2021 06:00:56;33,82;1,38;199,82;4,63;5,54;90,98
29.05.2021 07:00:56;32,57;1,18;192,64;4,31;5,32;92,01
29.05.2021 08:00:56;35,79;1,12;212,05;5,76;7,32;90,09
29.05.2021 09:00:56;27,85;1,07;191,06;6,07;7,62;89,99
29.05.2021 10:00:56;26,45;0,82;184,74;4,93;6,33;92,60
29.05.2021 11:00:56;28,15;0,71;183,83;5,17;6,68;93,58
29.05.2021 12:00:56;23,86;0,76;183,78;4,38;5,50;95,68
29.05.2021 13:00:56;25,72;0,58;187,78;4,51;5,72;97,26
29.05.2021 14:00:56;24,10;0,75;195,37;5,20;6,59;98,83
29.05.2021 15:00:56;19,62;0,65;192,77;4,86;6,14;100,81
29.05.2021 16:00:56;20,50;0,70;189,37;4,30;5,40;103,00
29.05.2021 17:00:56;20,90;0,78;194,37;5,13;6,57;104,53
29.05.2021 18:00:56;16,59;1,17;196,79;4,83;6,20;105,05
29.05.2021 19:00:56;12,66;1,33;192,34;5,29;6,50;103,23
29.05.2021 20:00:56;15,19;1,60;216,33;6,95;8,26;99,36
29.05.2021 21:00:56;15,22;1,40;239,99;12,17;14,60;89,71
29.05.2021 22:00:56;19,74;0,95;220,70;12,65;14,14;82,25
29.05.2021 23:00:56;20,44;0,91;211,50;11,14;13,01;78,34
30.05.2021 00:00:56;15,60;0,90;204,15;9,49;10,79;73,37
30.05.2021 01:00:56;17,74;0,81;167,06;7,67;8,68;70,66
30.05.2021 02:00:56;18,90;0,90;168,56;6,83;7,82;64,53
30.05.2021 03:00:56;14,60;0,73;160,62;4,85;5,79;62,18
30.05.2021 04:00:56;15,88;0,70;159,58;4,77;5,73;66,75
30.05.2021 05:00:56;13,19;0,78;157,53;4,42;5,36;64,46
30.05.2021 06:00:56;15,09;0,77;157,67;4,66;5,64;63,60
30.05.2021 07:00:56;12,57;0,81;163,70;5,86;7,17;60,16
30.05.2021 08:00:56;14,38;1,07;160,69;7,06;8,73;68,10
30.05.2021 09:00:56;14,55;1,20;202,07;9,98;12,73;79,27
30.05.2021 10:00:56;21,18;3,98;193,57;11,43;14,59;84,86
30.05.2021 11:00:56;17,79;1,74;172,68;6,95;8,66;95,74
30.05.2021 12:00:56;13,39;1,71;168,93;6,79;8,33;100,37
30.05.2021 13:00:56;21,53;1,69;176,05;7,16;8,91;102,83
30.05.2021 14:00:56;24,83;1,87;176,87;6,54;8,41;104,71
30.05.2021 15:00:56;25,14;2,43;189,08;8,29;10,22;106,97
30.05.2021 16:00:56;26,10;2,19;214,42;9,96;12,20;107,79
30.05.2021 17:00:56;24,10;2,67;211,01;11,26;13,58;107,00
30.05.2021 18:00:56;31,79;1,95;186,06;7,13;8,77;105,75
30.05.2021 19:00:56;29,08;1,24;166,18;4,44;5,67;99,68
30.05.2021 20:00:56;26,37;1,00;161,14;4,26;5,23;97,80
30.05.2021 21:00:56;19,63;1,38;164,88;4,73;6,27;91,07
30.05.2021 22:00:56;26,13;1,19;156,20;4,30;5,48;90,69
30.05.2021 23:00:56;27,09;1,01;154,72;7,24;8,76;90,56
31.05.2021 00:00:56;23,32;1,03;141,92;6,44;8,26;87,87
31.05.2021 01:00:56;25,46;0,99;132,17;5,46;6,30;85,63
31.05.2021 02:00:56;25,28;1,86;170,15;8,54;9,48;71,24
31.05.2021 03:00:56;24,83;1,44;202,75;9,31;10,34;69,66
31.05.2021 04:00:56;23,02;1,26;130,93;3,44;4,27;84,29
31.05.2021 05:00:56;20,22;1,43;178,30;7,59;8,72;66,03
31.05.2021 06:00:56;20,68;1,34;226,92;13,15;14,61;51,01
31.05.2021 07:00:56;19,47;1,36;292,03;23,74;27,54;39,75
31.05.2021 08:00:56;30,67;1,80;255,72;21,12;25,87;53,68
31.05.2021 09:00:56;31,85;1,78;333,97;35,24;44,31;49,96
31.05.2021 10:00:56;37,75;1,72;293,35;31,85;39,74;62,39
31.05.2021 11:00:56;36,92;1,92;257,65;27,88;35,10;77,00
31.05.2021 12:00:56;29,74;2,67;216,94;17,41;21,94;99,99
31.05.2021 13:00:56;35,62;2,45;170,51;11,74;14,47;105,02
31.05.2021 14:00:56;38,17;2,54;208,04;10,95;12,31;107,89
31.05.2021 15:00:56;34,67;1,86;179,12;11,02;13,04;99,13
31.05.2021 16:00:56;32,26;1,36;144,27;7,97;9,77;82,62
31.05.2021 17:00:56;33,17;1,81;139,67;8,61;10,75;70,10
31.05.2021 18:00:56;32,27;1,76;121,09;6,05;8,20;73,89
31.05.2021 19:00:56;31,25;1,54;124,20;8,53;10,28;72,00
31.05.2021 20:00:56;26,71;1,57;123,66;6,21;7,73;76,90
31.05.2021 21:00:56;26,42;1,61;131,45;9,06;10,98;73,56
31.05.2021 22:00:56;32,61;1,60;134,21;7,26;8,48;72,15
31.05.2021 23:00:56;30,01;1,69;126,57;9,69;12,66;62,17
01.06.2021 00:00:56;24,67;1,70;114,01;7,35;8,42;71,17
01.06.2021 01:00:56;19,34;2,01;222,65;27,89;29,71;36,91
01.06.2021 02:00:56;35,88;1,73;333,25;33,23;35,07;30,88
01.06.2021 03:00:56;29,98;1,35;116,85;8,68;9,91;58,59
01.06.2021 04:00:56;24,34;1,28;137,24;12,67;14,14;45,40
01.06.2021 05:00:56;19,14;1,11;126,26;11,87;13,40;39,65
01.06.2021 06:00:56;14,70;1,08;114,37;8,17;9,59;40,90
01.06.2021 07:00:56;11,49;1,18;148,71;13,04;15,96;42,83
01.06.2021 08:00:56;18,17;1,59;248,04;28,68;37,63;37,34
01.06.2021 09:00:56;24,54;1,85;271,54;32,05;42,40;46,06
01.06.2021 10:00:56;29,76;2,91;272,21;29,25;34,89;55,27
01.06.2021 11:00:56;30,23;2,51;214,60;20,57;27,39;68,69
01.06.2021 12:00:56;27,47;2,04;159,50;10,36;13,40;82,87
01.06.2021 13:00:56;25,16;1,73;145,10;4,99;6,60;89,23
01.06.2021 14:00:56;27,42;1,64;158,17;9,71;12,34;90,46
01.06.2021 15:00:56;21,86;1,38;165,42;9,42;11,52;88,17
01.06.2021 16:00:56;20,41;1,26;132,11;4,97;7,63;84,32
01.06.2021 17:00:56;16,32;1,21;123,95;5,24;6,86;89,33
01.06.2021 18:00:56;12,23;1,22;114,92;5,12;6,64;95,04
01.06.2021 19:00:56;9,04;1,19;114,71;6,55;7,85;92,50
01.06.2021 20:00:56;7,18;1,15;123,23;8,05;9,29;88,58
01.06.2021 21:00:56;5,72;1,01;126,13;8,27;9,81;80,56
01.06.2021 22:00:56;11,86;1,19;174,55;16,13;18,86;69,54
01.06.2021 23:00:56;10,47;0,98;155,35;16,83;18,68;58,83
02.06.2021 00:00:56;10,91;0,87;158,43;17,94;20,17;53,60
02.06.2021 01:00:56;9,05;0,75;155,53;10,51;13,13;55,34
02.06.2021 02:00:56;6,77;0,88;154,85;7,45;8,57;55,63
02.06.2021 03:00:56;12,23;1,06;175,42;12,04;13,29;44,01
02.06.2021 04:00:56;12,02;0,89;144,42;7,13;8,20;43,30
02.06.2021 05:00:56;9,39;0,79;155,80;6,68;7,77;48,22
02.06.2021 06:00:56;11,70;0,76;148,57;6,78;7,92;45,41
02.06.2021 07:00:56;10,54;1,00;210,24;17,03;21,49;42,35
02.06.2021 08:00:56;10,46;1,35;306,27;25,91;35,36;40,74
02.06.2021 09:00:56;13,10;1,33;281,48;27,09;37,72;50,85
02.06.2021 10:00:56;15,11;1,44;234,94;19,77;25,35;70,36
02.06.2021 11:00:56;14,28;1,79;225,11;19,37;23,69;74,72
02.06.2021 12:00:56;13,69;1,17;179,56;9,24;11,54;93,74
02.06.2021 13:00:56;12,57;1,17;174,63;6,13;7,88;99,99
02.06.2021 14:00:56;17,01;1,07;175,12;-;-;98,84
02.06.2021 15:00:56;15,95;0,98;179,28;-;-;101,12
02.06.2021 16:00:56;18,59;1,01;177,91;-;-;98,47
02.06.2021 17:00:56;15,01;1,02;172,78;-;-;98,28
02.06.2021 18:00:56;10,84;0,97;183,48;-;-;97,44
02.06.2021 19:00:56;11,31;0,93;175,89;-;-;98,69
02.06.2021 20:00:56;8,74;1,08;179,15;-;-;95,61
02.06.2021 21:00:56;7,61;1,39;199,56;-;-;88,78
02.06.2021 22:00:56;13,09;1,60;188,98;-;-;83,66
02.06.2021 23:00:56;11,04;1,53;189,28;-;-;78,86
03.06.2021 00:00:56;8,66;1,10;167,20;-;-;69,36
03.06.2021 01:00:56;8,99;0,43;130,28;-;-;64,82
03.06.2021 02:00:56;17,76;0,41;127,14;-;-;60,30
03.06.2021 03:00:56;15,46;0,20;118,54;-;-;57,24
03.06.2021 04:00:56;11,71;0,24;118,22;-;-;58,25
03.06.2021 05:00:56;9,18;0,18;115,11;-;-;54,25
03.06.2021 06:00:56;6,92;0,28;128,27;-;-;48,45
03.06.2021 07:00:56;5,71;0,26;131,50;-;-;48,19
03.06.2021 08:00:56;4,58;0,46;176,00;-;-;45,82
03.06.2021 09:00:56;10,22;0,69;189,47;-;-;61,03
03.06.2021 10:00:56;13,68;0,87;237,81;19,95;27,28;64,74
03.06.2021 11:00:56;11,32;2,07;276,46;-;-;64,60
03.06.2021 12:00:56;14,97;3,70;234,72;21,41;27,97;77,80
03.06.2021 13:00:56;14,20;2,64;210,80;18,29;23,22;90,54
03.06.2021 14:00:56;24,30;1,65;249,52;21,46;25,97;105,38
03.06.2021 15:00:56;22,82;1,11;192,82;16,77;19,68;113,33
03.06.2021 16:00:56;18,53;0,62;170,86;14,64;16,51;98,40
03.06.2021 17:00:56;16,00;0,54;134,39;13,88;16,09;91,83
03.06.2021 18:00:56;16,21;0,60;142,20;16,05;19,15;91,32
03.06.2021 19:00:56;12,55;0,51;158,64;16,26;19,77;91,75
03.06.2021 20:00:56;12,08;0,75;194,98;24,76;27,54;81,45
03.06.2021 21:00:56;13,36;0,67;137,52;12,46;15,25;86,66
03.06.2021 22:00:56;10,29;0,66;139,33;10,42;12,49;81,64
03.06.2021 23:00:56;14,61;0,99;125,97;9,73;11,74;79,98
04.06.2021 00:00:56;13,03;0,73;141,35;8,04;9,35;77,93
04.06.2021 01:00:56;13,94;0,69;184,10;8,83;9,97;68,90
04.06.2021 02:00:56;12,04;0,58;180,48;6,28;7,10;67,39
04.06.2021 03:00:56;13,88;0,58;172,06;5,59;6,42;68,90
04.06.2021 04:00:56;12,01;0,69;163,48;4,86;5,68;67,03
04.06.2021 05:00:56;12,31;0,50;168,43;6,29;7,20;62,00
04.06.2021 06:00:56;15,78;0,48;173,34;8,81;10,09;56,53
04.06.2021 07:00:56;14,57;0,53;189,57;13,09;16,13;50,30
04.06.2021 08:00:56;13,89;1,57;283,83;26,56;35,44;45,70
04.06.2021 09:00:56;19,59;6,46;345,94;37,00;51,42;44,91
04.06.2021 10:00:56;17,51;4,96;304,46;27,03;37,10;60,81
04.06.2021 11:00:56;19,55;2,27;307,81;28,69;37,32;69,63
04.06.2021 12:00:56;31,57;1,18;241,83;21,49;26,78;77,04
04.06.2021 13:00:56;27,49;0,93;204,47;11,95;15,12;85,96
04.06.2021 14:00:56;29,15;0,88;201,22;11,58;14,14;85,72
04.06.2021 15:00:56;23,33;0,80;198,63;10,61;13,24;85,36
04.06.2021 16:00:56;21,65;0,79;194,21;10,64;12,86;87,11
04.06.2021 17:00:56;16,80;0,79;197,13;14,11;16,65;88,98
04.06.2021 18:00:56;26,29;0,68;191,53;15,27;18,15;88,73
04.06.2021 19:00:56;26,96;0,64;183,30;12,09;14,16;89,31
04.06.2021 20:00:56;21,60;0,63;205,29;13,80;16,55;83,00
04.06.2021 21:00:56;18,65;0,62;192,52;12,66;15,04;82,64
04.06.2021 22:00:56;13,95;0,62;192,14;10,13;11,56;83,84
04.06.2021 23:00:56;12,54;0,82;183,65;9,64;11,24;77,07
05.06.2021 00:00:56;19,10;0,78;182,20;9,79;11,29;74,22
05.06.2021 01:00:56;15,95;1,29;156,39;9,23;10,27;64,91
05.06.2021 02:00:56;23,41;1,22;158,36;7,33;8,08;64,05
05.06.2021 03:00:56;21,23;1,21;152,29;5,76;6,29;65,81
05.06.2021 04:00:56;15,36;1,18;155,00;5,36;5,87;67,50
05.06.2021 05:00:56;19,04;1,23;154,73;6,08;6,63;63,90
05.06.2021 06:00:56;15,46;1,22;165,03;8,41;9,12;56,10
05.06.2021 07:00:56;16,33;1,10;159,52;9,59;11,53;51,44
05.06.2021 08:00:56;14,61;1,57;173,42;9,41;11,44;71,00
05.06.2021 09:00:56;10,69;1,60;171,27;8,99;11,34;73,34
05.06.2021 10:00:56;10,46;1,64;172,41;9,55;12,75;74,34
05.06.2021 11:00:56;12,64;1,51;176,13;9,10;11,48;76,47
05.06.2021 12:00:56;14,70;1,46;167,32;7,79;9,72;78,46
05.06.2021 13:00:56;12,12;1,60;169,53;7,95;9,95;82,50
05.06.2021 14:00:56;13,46;1,53;172,37;7,95;10,05;84,05
05.06.2021 15:00:56;11,88;1,37;167,98;7,01;8,83;85,47
05.06.2021 16:00:56;12,93;1,45;158,78;6,01;7,17;86,68
05.06.2021 17:00:56;15,06;1,35;173,61;8,30;10,56;87,30
05.06.2021 18:00:56;15,30;1,53;189,40;10,29;12,31;88,86
05.06.2021 19:00:56;-;1,39;187,19;15,22;18,26;85,44
05.06.2021 20:00:56;17,45;1,48;197,77;14,87;17,15;83,57
05.06.2021 21:00:56;15,53;1,32;170,37;11,82;13,28;86,23
05.06.2021 22:00:56;-;1,38;180,75;12,02;13,50;85,41
05.06.2021 23:00:56;14,84;1,79;171,82;8,19;9,02;85,71
06.06.2021 00:00:56;14,27;1,19;145,60;6,87;7,58;81,20
06.06.2021 01:00:56;14,64;0,58;191,62;7,53;8,60;72,72
06.06.2021 02:00:56;18,19;1,04;185,34;6,37;7,25;70,29
06.06.2021 03:00:56;16,74;1,04;179,00;5,84;6,60;67,69
06.06.2021 04:00:56;12,50;0,96;-;5,15;5,91;65,10
06.06.2021 05:00:56;10,97;0,63;179,38;6,25;7,14;58,22
06.06.2021 06:00:56;9,03;0,60;180,95;5,77;6,64;56,46
06.06.2021 07:00:56;11,42;0,57;189,69;6,60;8,13;57,81
06.06.2021 08:00:56;11,04;0,83;186,15;7,59;9,40;65,35
06.06.2021 09:00:56;11,08;0,97;184,85;8,70;11,27;74,32
06.06.2021 10:00:56;11,88;1,06;191,23;7,11;9,12;81,32
06.06.2021 11:00:56;11,03;1,14;192,40;6,46;8,15;88,62
06.06.2021 12:00:56;14,34;1,24;198,29;7,78;9,79;95,03
06.06.2021 13:00:56;13,45;1,38;193,10;6,62;8,37;101,54
06.06.2021 14:00:56;13,36;1,12;198,35;7,73;9,61;105,55
06.06.2021 15:00:56;14,37;1,22;199,91;7,07;8,77;109,43
06.06.2021 16:00:56;13,36;1,46;214,02;10,21;12,70;109,14
06.06.2021 17:00:56;18,32;1,15;243,42;14,56;17,64;106,71
06.06.2021 18:00:56;17,03;1,30;243,75;14,69;17,87;105,16
06.06.2021 19:00:56;17,49;1,46;228,21;16,78;20,23;104,47
06.06.2021 20:00:56;15,83;1,43;275,91;19,71;22,20;99,61
06.06.2021 21:00:56;17,82;-;-;-;-;78,41
06.06.2021 22:00:56;21,61;-;-;-;-;-
06.06.2021 23:00:56;28,45;-;277,81;20,25;-;67,55
07.06.2021 00:00:56;-;1,01;-;-;-;-
07.06.2021 01:00:56;24,33;0,83;-;-;-;-
07.06.2021 02:00:56;22,85;1,01;201,28;7,17;8,10;75,02
07.06.2021 03:00:56;23,96;1,08;204,97;7,14;8,03;74,12
07.06.2021 04:00:56;19,12;1,17;190,94;5,94;6,77;78,29
07.06.2021 05:00:56;14,77;1,13;200,65;6,82;7,71;69,30
07.06.2021 06:00:56;16,83;1,05;176,49;5,06;5,93;77,35
07.06.2021 07:00:56;22,20;0,92;230,69;18,44;22,23;64,91
07.06.2021 08:00:56;26,58;1,18;341,14;37,76;49,29;48,40
07.06.2021 09:00:56;23,66;1,56;354,97;36,69;48,03;61,36
07.06.2021 10:00:56;28,11;6,99;418,56;-;59,44;65,56
07.06.2021 11:00:56;28,11;5,24;314,99;35,28;44,44;87,40
07.06.2021 12:00:56;26,64;4,32;267,23;20,74;25,51;106,24
07.06.2021 13:00:56;35,06;3,07;232,68;14,40;-;118,24
