Tarih;Konya-Erenköy-Belediye;;;;;
;PM10 ( µg/m3 );SO2 ( µg/m3 );CO ( µg/m3 );NO2 ( µg/m3 );NOX ( µg/m3 );O3 ( µg/m3 )
24.05.2021 20:00:56;34,06;3,83;278,25;41,71;51,46;-
24.05.2021 21:00:56;41,52;2,56;487,26;45,61;82,18;-
24.05.2021 22:00:56;57,93;3,61;482,91;41,05;85,27;-
24.05.2021 23:00:56;52,22;3,42;316,15;37,82;76,68;-
25.05.2021 00:00:56;41,00;3,83;351,08;37,01;84,93;-
25.05.2021 01:00:56;37,41;7,63;364,86;33,31;74,44;-
25.05.2021 02:00:56;29,92;7,59;344,92;31,42;68,35;-
25.05.2021 03:00:56;35,79;7,48;353,18;27,93;65,52;-
25.05.2021 04:00:56;35,74;8,16;271,47;23,02;61,15;-
25.05.2021 05:00:56;26,35;7,22;161,90;22,95;54,07;-
25.05.2021 06:00:56;28,51;7,61;179,48;25,77;50,99;-
25.05.2021 07:00:56;27,87;7,58;244,30;29,77;54,69;-
25.05.2021 08:00:56;27,70;6,52;253,84;35,45;58,35;-
25.05.2021 09:00:56;24,30;7,32;159,44;39,94;50,94;-
25.05.2021 10:00:56;25,30;6,91;145,95;29,60;32,90;-
25.05.2021 11:00:56;32,67;6,91;310,05;25,39;27,65;-
25.05.2021 12:00:56;22,43;10,38;324,57;23,18;25,33;-
25.05.2021 13:00:56;26,24;1,68;244,92;19,19;20,61;-
25.05.2021 14:00:56;23,86;2,37;337,18;21,17;22,87;-
25.05.2021 15:00:56;30,40;2,58;425,68;25,89;28,15;-
25.05.2021 16:00:56;30,19;1,91;330,71;27,77;30,47;-
25.05.2021 17:00:56;23,69;3,32;391,89;38,41;45,06;-
25.05.2021 18:00:56;13,36;4,15;321,19;44,20;54,35;-
25.05.2021 19:00:56;12,71;1,54;241,59;47,12;62,02;-
25.05.2021 20:00:56;26,08;2,99;564,40;50,06;74,96;-
25.05.2021 21:00:56;41,45;1,54;768,97;49,06;91,39;-
25.05.2021 22:00:56;63,70;0,07;807,55;44,37;112,60;-
25.05.2021 23:00:56;76,96;0,70;502,55;40,39;80,25;-
26.05.2021 00:00:56;60,04;1,53;271,61;42,72;54,88;-
26.05.2021 01:00:56;42,47;5,00;294,57;38,16;43,37;-
26.05.2021 02:00:56;38,64;4,87;173,82;28,28;33,26;-
26.05.2021 03:00:56;35,03;4,36;188,10;28,67;40,17;-
26.05.2021 04:00:56;22,82;4,95;228,63;26,05;42,35;-
26.05.2021 05:00:56;24,72;5,08;244,65;25,76;40,41;-
26.05.2021 06:00:56;22,37;5,16;231,12;25,52;49,74;-
26.05.2021 07:00:56;25,93;5,58;327,65;26,33;58,02;-
26.05.2021 08:00:56;42,62;6,54;463,12;36,11;79,63;-
26.05.2021 09:00:56;42,76;5,88;436,82;47,36;75,29;-
26.05.2021 10:00:56;49,35;5,45;677,25;57,82;80,84;-
26.05.2021 11:00:56;63,10;6,48;760,95;58,18;71,11;-
26.05.2021 12:00:56;59,72;7,40;542,01;51,37;57,04;-
26.05.2021 13:00:56;43,47;1,35;404,23;41,86;44,60;-
26.05.2021 14:00:56;36,72;2,75;448,99;38,67;41,42;-
26.05.2021 15:00:56;36,24;1,74;384,32;32,50;34,55;-
26.05.2021 16:00:56;29,71;0,11;251,99;33,56;36,01;-
26.05.2021 17:00:56;39,73;0,05;232,14;43,97;47,95;-
26.05.2021 18:00:56;29,78;0,12;231,96;44,88;49,26;-
26.05.2021 19:00:56;35,83;0,13;296,93;47,32;52,35;-
26.05.2021 20:00:56;42,77;0,01;380,88;54,72;71,21;-
26.05.2021 21:00:56;45,97;0,25;656,15;62,22;93,17;-
26.05.2021 22:00:56;67,83;0,11;603,23;51,54;76,34;-
26.05.2021 23:00:56;72,16;0,00;458,30;45,22;66,13;-
27.05.2021 00:00:56;59,17;0,29;431,16;39,71;81,31;-
27.05.2021 01:00:56;50,32;3,55;415,18;36,52;73,69;-
27.05.2021 02:00:56;52,33;3,74;343,06;31,98;57,15;-
27.05.2021 03:00:56;29,86;3,61;287,81;26,30;49,08;-
27.05.2021 04:00:56;22,79;2,84;251,47;23,43;44,63;-
27.05.2021 05:00:56;30,28;2,15;239,58;23,08;44,98;-
27.05.2021 06:00:56;21,31;3,71;266,09;24,12;48,84;-
27.05.2021 07:00:56;20,92;3,86;252,28;25,06;55,57;-
27.05.2021 08:00:56;29,33;3,64;372,18;37,52;62,45;-
27.05.2021 09:00:56;48,29;4,17;368,81;42,06;61,16;-
27.05.2021 10:00:56;54,02;4,65;300,38;38,69;45,15;-
27.05.2021 11:00:56;43,98;6,97;431,65;29,69;33,00;-
27.05.2021 12:00:56;37,04;6,96;264,87;28,47;31,30;-
27.05.2021 13:00:56;33,28;3,20;338,22;27,40;29,71;-
27.05.2021 14:00:56;26,98;0,37;234,24;23,75;25,22;-
27.05.2021 15:00:56;28,72;0,74;312,45;26,65;28,27;-
27.05.2021 16:00:56;25,18;0,18;210,41;33,05;35,84;-
27.05.2021 17:00:56;36,58;0,59;299,95;35,96;39,39;-
27.05.2021 18:00:56;54,39;2,61;394,25;44,19;55,97;-
27.05.2021 19:00:56;38,99;1,68;552,39;46,66;68,82;-
27.05.2021 20:00:56;54,62;0,98;366,20;40,36;49,19;-
27.05.2021 21:00:56;84,30;0,23;181,66;30,87;37,88;-
27.05.2021 22:00:56;47,60;0,52;289,22;34,95;46,03;-
27.05.2021 23:00:56;38,41;0,72;208,84;31,87;43,08;-
28.05.2021 00:00:56;25,92;0,19;142,30;28,38;33,78;-
28.05.2021 01:00:56;24,28;6,49;371,68;29,03;44,88;-
28.05.2021 02:00:56;20,64;6,45;271,07;23,90;34,48;-
28.05.2021 03:00:56;12,99;6,61;280,95;22,83;40,05;-
28.05.2021 04:00:56;12,65;6,51;265,55;20,03;43,04;-
28.05.2021 05:00:56;15,76;7,37;296,54;18,45;45,06;-
28.05.2021 06:00:56;13,47;6,81;305,71;26,21;38,15;-
28.05.2021 07:00:56;13,91;7,91;389,72;25,44;64,78;-
28.05.2021 08:00:56;20,94;7,48;469,67;28,41;67,13;-
28.05.2021 09:00:56;19,55;6,91;334,41;37,61;56,52;-
28.05.2021 10:00:56;17,28;7,58;431,04;40,07;52,30;-
28.05.2021 11:00:56;19,74;9,67;401,54;36,48;44,12;-
28.05.2021 12:00:56;15,42;10,81;310,72;35,13;40,45;-
28.05.2021 13:00:56;14,71;4,49;150,94;33,37;37,61;-
28.05.2021 14:00:56;17,99;4,27;196,49;32,58;38,13;-
28.05.2021 15:00:56;23,84;4,06;267,70;33,58;38,16;-
28.05.2021 16:00:56;29,24;6,52;313,39;32,63;36,95;-
28.05.2021 17:00:56;32,77;3,91;236,08;39,67;45,71;-
28.05.2021 18:00:56;49,51;6,07;460,62;40,67;45,45;-
28.05.2021 19:00:56;54,21;7,10;461,02;47,79;55,22;-
28.05.2021 20:00:56;45,56;5,05;395,52;38,81;42,05;-
28.05.2021 21:00:56;48,41;4,65;346,90;36,89;40,61;-
28.05.2021 22:00:56;57,07;5,03;313,39;34,14;38,00;-
28.05.2021 23:00:56;44,98;4,68;178,63;21,43;23,46;-
29.05.2021 00:00:56;47,28;3,79;174,14;23,67;27,08;-
29.05.2021 01:00:56;42,77;5,36;209,33;26,28;31,86;-
29.05.2021 02:00:56;40,92;4,89;185,85;24,75;31,95;-
29.05.2021 03:00:56;42,92;4,35;205,11;18,17;20,43;-
29.05.2021 04:00:56;54,94;5,01;186,90;20,08;22,70;-
29.05.2021 05:00:56;40,53;4,91;133,07;18,04;19,69;-
29.05.2021 06:00:56;32,10;5,78;168,37;24,52;30,37;-
29.05.2021 07:00:56;38,52;5,02;197,01;24,37;27,36;-
29.05.2021 08:00:56;40,04;5,74;227,58;33,11;39,63;-
29.05.2021 09:00:56;31,37;5,11;243,36;34,36;40,50;-
29.05.2021 10:00:56;42,82;4,29;230,08;35,15;39,73;-
29.05.2021 11:00:56;41,38;4,67;198,68;30,68;33,83;-
29.05.2021 12:00:56;26,29;4,21;173,00;29,15;32,09;-
29.05.2021 13:00:56;27,66;0,59;150,28;25,41;26,91;-
29.05.2021 14:00:56;25,29;0,88;179,34;26,44;28,79;-
29.05.2021 15:00:56;25,19;2,19;396,26;37,83;42,62;-
29.05.2021 16:00:56;19,13;4,94;393,95;28,57;30,73;-
29.05.2021 17:00:56;18,39;2,92;413,75;34,06;37,47;-
29.05.2021 18:00:56;18,95;3,94;409,13;37,87;41,94;-
29.05.2021 19:00:56;20,04;2,76;523,87;47,91;57,09;-
29.05.2021 20:00:56;22,97;1,18;261,05;36,92;41,16;-
29.05.2021 21:00:56;34,48;0,56;270,13;32,29;35,49;-
29.05.2021 22:00:56;35,84;0,41;263,91;32,79;38,15;-
29.05.2021 23:00:56;27,59;0,66;257,62;32,24;38,86;-
30.05.2021 00:00:56;22,89;1,32;238,84;33,50;48,85;-
30.05.2021 01:00:56;21,16;6,19;285,58;30,03;43,18;-
30.05.2021 02:00:56;14,48;7,00;261,93;27,93;45,44;-
30.05.2021 03:00:56;24,01;6,59;243,52;24,48;43,25;-
30.05.2021 04:00:56;30,28;5,75;287,61;22,15;37,81;-
30.05.2021 05:00:56;17,81;5,97;232,19;21,76;39,45;-
30.05.2021 06:00:56;17,46;6,98;206,95;21,98;34,53;-
30.05.2021 07:00:56;18,96;6,50;165,13;22,31;40,67;-
30.05.2021 08:00:56;15,90;6,33;240,65;26,44;47,23;-
30.05.2021 09:00:56;22,48;5,49;215,74;28,97;37,52;-
30.05.2021 10:00:56;15,87;6,08;216,16;26,42;30,37;-
30.05.2021 11:00:56;19,91;6,29;238,30;24,15;26,90;-
30.05.2021 12:00:56;18,01;-;203,28;22,92;25,03;-
30.05.2021 13:00:56;27,96;5,00;224,18;25,61;27,95;-
30.05.2021 14:00:56;19,60;9,05;286,04;27,31;30,11;-
30.05.2021 15:00:56;16,77;9,08;278,64;32,96;37,91;-
30.05.2021 16:00:56;18,08;6,90;362,47;30,93;33,93;-
30.05.2021 17:00:56;24,14;7,21;428,20;31,45;34,18;-
30.05.2021 18:00:56;33,94;7,56;385,84;29,93;32,82;-
30.05.2021 19:00:56;34,34;8,89;379,73;29,85;32,27;-
30.05.2021 20:00:56;23,61;7,62;375,87;22,72;23,94;-
30.05.2021 21:00:56;30,92;5,26;163,99;17,33;18,28;-
30.05.2021 22:00:56;34,28;5,21;112,35;14,91;15,97;-
30.05.2021 23:00:56;27,44;4,99;86,31;21,59;23,18;-
31.05.2021 00:00:56;20,34;5,27;89,35;23,60;29,16;-
31.05.2021 01:00:56;16,90;4,29;253,37;26,55;30,95;-
31.05.2021 02:00:56;19,67;3,73;338,44;25,37;38,66;-
31.05.2021 03:00:56;27,44;4,32;364,00;24,06;33,19;-
31.05.2021 04:00:56;37,09;5,06;308,14;24,08;31,05;-
31.05.2021 05:00:56;24,24;3,84;323,16;21,94;35,42;-
31.05.2021 06:00:56;36,06;4,42;406,34;23,28;41,13;-
31.05.2021 07:00:56;50,96;4,15;505,78;24,80;53,87;-
31.05.2021 08:00:56;49,81;3,90;573,68;33,32;67,23;-
31.05.2021 09:00:56;40,80;4,59;454,40;37,65;56,75;-
31.05.2021 10:00:56;38,10;5,25;525,82;42,49;55,26;-
31.05.2021 11:00:56;39,48;4,08;451,82;40,82;49,57;-
31.05.2021 12:00:56;41,92;3,51;509,81;37,82;41,99;-
31.05.2021 13:00:56;38,44;8,35;467,43;31,98;33,94;-
31.05.2021 14:00:56;37,12;8,61;358,87;34,07;39,70;-
31.05.2021 15:00:56;34,73;8,94;416,77;30,79;34,93;-
31.05.2021 16:00:56;28,29;7,12;541,36;30,13;33,09;-
31.05.2021 17:00:56;35,44;7,06;423,30;34,50;49,21;-
31.05.2021 18:00:56;40,15;7,58;322,52;23,81;37,16;-
31.05.2021 19:00:56;34,71;8,39;463,29;28,30;47,71;-
31.05.2021 20:00:56;49,55;8,34;526,53;31,92;52,06;-
31.05.2021 21:00:56;49,38;7,96;812,74;24,84;93,72;-
31.05.2021 22:00:56;54,34;7,79;690,68;21,52;75,62;-
31.05.2021 23:00:56;53,56;7,64;515,82;21,53;43,89;-
01.06.2021 00:00:56;36,19;7,59;477,50;20,86;48,12;-
01.06.2021 01:00:56;37,52;4,53;388,17;18,45;51,80;-
01.06.2021 02:00:56;41,76;3,61;535,35;16,30;54,35;-
01.06.2021 03:00:56;33,76;3,36;318,20;15,39;46,10;-
01.06.2021 04:00:56;30,21;3,72;290,85;14,97;45,26;-
01.06.2021 05:00:56;30,59;3,48;283,67;14,81;45,03;-
01.06.2021 06:00:56;29,13;3,67;305,03;14,40;54,53;-
01.06.2021 07:00:56;26,56;3,79;331,22;13,79;63,11;-
01.06.2021 08:00:56;24,08;3,84;367,99;18,18;64,92;-
01.06.2021 09:00:56;40,75;3,99;514,62;26,65;76,82;-
01.06.2021 10:00:56;46,50;5,26;427,75;26,69;70,91;-
01.06.2021 11:00:56;42,74;5,30;384,67;30,31;60,72;-
01.06.2021 12:00:56;42,41;4,28;364,54;29,22;50,21;-
01.06.2021 13:00:56;38,60;8,38;221,96;30,38;35,56;-
01.06.2021 14:00:56;27,27;8,86;231,62;36,00;43,61;-
01.06.2021 15:00:56;22,68;10,36;204,00;35,55;47,31;-
01.06.2021 16:00:56;26,35;10,47;220,56;31,49;38,33;-
01.06.2021 17:00:56;25,01;8,52;35,35;32,03;38,30;-
01.06.2021 18:00:56;33,74;7,12;89,26;31,51;36,03;-
01.06.2021 19:00:56;31,86;7,06;191,22;35,53;43,39;-
01.06.2021 20:00:56;19,22;6,59;200,13;36,54;50,37;-
01.06.2021 21:00:56;18,51;6,49;190,68;32,74;47,81;-
01.06.2021 22:00:56;24,30;6,42;281,29;32,70;69,72;-
01.06.2021 23:00:56;26,91;6,00;422,11;31,69;87,70;-
02.06.2021 00:00:56;28,60;6,46;514,66;25,39;91,17;-
02.06.2021 01:00:56;25,00;7,78;436,84;23,48;81,51;-
02.06.2021 02:00:56;38,41;7,85;338,45;18,47;60,52;-
02.06.2021 03:00:56;23,38;7,30;250,33;18,05;42,69;-
02.06.2021 04:00:56;14,37;7,73;152,27;16,55;41,12;-
02.06.2021 05:00:56;11,39;8,33;231,73;15,01;47,54;-
02.06.2021 06:00:56;7,44;7,96;302,67;15,53;51,01;-
02.06.2021 07:00:56;9,13;7,91;283,27;20,45;51,35;-
02.06.2021 08:00:56;15,00;8,04;309,86;19,85;53,54;-
02.06.2021 09:00:56;24,78;6,57;325,97;26,96;53,48;-
02.06.2021 10:00:56;26,59;6,92;225,55;28,91;47,39;-
02.06.2021 11:00:56;19,05;6,88;201,55;30,25;45,82;-
02.06.2021 12:00:56;15,37;6,09;170,48;30,77;39,73;-
02.06.2021 13:00:56;10,38;3,73;207,08;30,03;33,94;-
02.06.2021 14:00:56;13,55;4,67;158,04;33,51;39,85;-
02.06.2021 15:00:56;12,64;3,94;123,96;35,83;41,53;-
02.06.2021 16:00:56;9,63;4,39;225,80;37,46;43,61;-
02.06.2021 17:00:56;12,60;4,10;273,34;41,13;48,31;-
02.06.2021 18:00:56;11,71;2,91;228,69;44,26;51,75;-
02.06.2021 19:00:56;16,85;3,47;271,98;50,12;66,06;-
02.06.2021 20:00:56;10,07;3,92;236,92;35,12;41,44;-
02.06.2021 21:00:56;8,00;3,25;268,55;33,81;38,94;-
02.06.2021 22:00:56;12,24;4,13;214,30;34,88;43,82;-
02.06.2021 23:00:56;22,54;3,59;223,57;31,49;42,85;-
03.06.2021 00:00:56;13,57;3,96;211,62;28,46;45,34;-
03.06.2021 01:00:56;15,29;2,84;194,01;24,60;42,46;-
03.06.2021 02:00:56;23,13;2,37;131,02;21,79;36,08;-
03.06.2021 03:00:56;12,48;3,16;147,74;19,84;33,32;-
03.06.2021 04:00:56;9,91;3,38;114,37;18,35;30,11;-
03.06.2021 05:00:56;14,54;3,30;180,55;17,77;33,23;-
03.06.2021 06:00:56;14,60;3,41;221,94;17,70;35,43;-
03.06.2021 07:00:56;9,48;4,42;281,44;18,43;40,12;-
03.06.2021 08:00:56;14,77;3,57;229,14;23,61;39,24;-
03.06.2021 09:00:56;21,71;2,48;258,99;26,07;36,22;-
03.06.2021 10:00:56;12,35;2,48;277,73;29,52;37,95;-
03.06.2021 11:00:56;16,83;2,19;334,25;33,18;41,22;-
03.06.2021 12:00:56;38,87;1,99;315,91;31,34;36,39;-
03.06.2021 13:00:56;45,91;3,89;275,49;30,70;34,07;-
03.06.2021 14:00:56;34,58;2,93;311,62;32,96;35,80;-
03.06.2021 15:00:56;34,12;3,02;334,14;35,83;41,04;-
03.06.2021 16:00:56;26,15;6,24;447,83;30,94;34,17;-
03.06.2021 17:00:56;29,92;4,71;255,04;30,15;33,15;-
03.06.2021 18:00:56;29,30;3,08;271,42;31,60;35,28;-
03.06.2021 19:00:56;27,43;3,15;324,62;32,48;38,17;-
03.06.2021 20:00:56;17,94;2,96;306,75;36,51;45,79;-
03.06.2021 21:00:56;16,89;2,50;238,14;32,47;36,73;-
03.06.2021 22:00:56;23,07;2,49;188,09;30,21;35,05;-
03.06.2021 23:00:56;27,84;2,70;206,10;28,04;33,84;-
04.06.2021 00:00:56;29,82;2,40;162,67;24,55;28,74;-
04.06.2021 01:00:56;23,65;3,55;330,59;25,68;34,17;-
04.06.2021 02:00:56;25,53;3,60;267,32;21,36;37,54;-
04.06.2021 03:00:56;20,03;4,02;341,34;19,66;39,86;-
04.06.2021 04:00:56;18,03;4,48;284,59;18,50;36,99;-
04.06.2021 05:00:56;22,87;4,24;318,31;17,64;37,43;-
04.06.2021 06:00:56;22,05;5,44;381,27;17,76;39,48;-
04.06.2021 07:00:56;29,97;5,36;327,49;20,69;46,36;-
04.06.2021 08:00:56;28,91;4,58;402,64;26,01;51,68;-
04.06.2021 09:00:56;27,05;3,82;467,64;34,52;58,17;-
04.06.2021 10:00:56;34,93;4,09;416,57;34,52;47,29;-
04.06.2021 11:00:56;32,61;3,45;506,13;34,81;42,40;-
04.06.2021 12:00:56;21,39;3,18;398,25;27,94;31,23;-
04.06.2021 13:00:56;14,29;1,62;334,67;21,89;23,37;-
04.06.2021 14:00:56;21,50;1,48;349,50;21,79;23,49;-
04.06.2021 15:00:56;25,36;0,82;1.117,98;25,60;28,54;-
04.06.2021 16:00:56;18,15;3,17;910,99;25,99;28,45;-
04.06.2021 17:00:56;21,13;3,55;463,83;31,04;34,95;-
04.06.2021 18:00:56;26,57;3,40;454,63;32,14;35,22;-
04.06.2021 19:00:56;33,76;3,40;361,80;32,56;35,88;-
04.06.2021 20:00:56;21,59;3,51;352,58;31,99;36,14;-
04.06.2021 21:00:56;25,96;3,43;312,22;33,13;39,42;-
04.06.2021 22:00:56;30,99;3,25;316,84;33,05;40,67;-
04.06.2021 23:00:56;19,80;3,57;227,15;30,89;40,59;-
05.06.2021 00:00:56;20,78;4,35;-;26,85;38,23;-
05.06.2021 01:00:56;25,71;5,15;148,75;25,26;30,39;-
05.06.2021 02:00:56;25,91;5,38;160,81;22,42;28,41;-
05.06.2021 03:00:56;18,11;6,21;129,87;22,20;33,90;-
05.06.2021 04:00:56;13,35;6,55;183,21;21,78;31,32;-
05.06.2021 05:00:56;18,08;6,73;189,04;21,69;34,64;-
05.06.2021 06:00:56;20,33;6,25;215,36;20,32;37,87;-
05.06.2021 07:00:56;20,40;6,06;240,29;22,02;40,29;-
05.06.2021 08:00:56;19,72;5,58;190,42;25,61;30,74;-
05.06.2021 09:00:56;23,37;5,49;198,58;24,37;27,77;-
05.06.2021 10:00:56;23,15;5,69;160,42;21,90;24,09;-
05.06.2021 11:00:56;24,89;4,60;159,62;21,38;23,56;-
05.06.2021 12:00:56;21,94;3,79;199,30;21,45;24,06;-
05.06.2021 13:00:56;32,09;5,37;196,19;20,99;23,44;-
05.06.2021 14:00:56;22,97;4,98;210,00;21,01;23,08;-
05.06.2021 15:00:56;23,48;5,19;222,85;24,39;27,86;-
05.06.2021 16:00:56;20,20;5,84;196,07;27,35;31,34;-
05.06.2021 17:00:56;21,69;5,52;272,54;31,86;36,91;-
05.06.2021 18:00:56;28,18;5,17;266,81;36,97;44,67;-
05.06.2021 19:00:56;30,70;5,22;294,24;37,62;44,63;-
05.06.2021 20:00:56;34,86;6,42;290,62;35,21;39,77;-
05.06.2021 21:00:56;32,86;7,00;274,52;35,83;42,87;-
05.06.2021 22:00:56;37,19;6,28;278,66;36,16;45,76;-
05.06.2021 23:00:56;26,98;6,41;316,61;35,44;46,28;-
06.06.2021 00:00:56;33,64;5,31;207,91;26,87;30,59;-
06.06.2021 01:00:56;23,53;1,84;185,62;25,42;29,82;-
06.06.2021 02:00:56;15,40;1,30;155,79;23,98;30,41;-
06.06.2021 03:00:56;15,57;1,86;193,19;23,01;34,02;-
06.06.2021 04:00:56;14,49;2,04;206,25;23,16;32,46;-
06.06.2021 05:00:56;12,52;2,29;252,58;20,69;34,23;-
06.06.2021 06:00:56;11,66;1,86;260,30;20,24;36,73;-
06.06.2021 07:00:56;8,61;2,24;232,24;20,64;36,86;-
06.06.2021 08:00:56;14,85;2,00;175,92;23,49;34,77;-
06.06.2021 09:00:56;18,41;1,80;193,00;24,53;29,59;-
06.06.2021 10:00:56;11,15;1,28;229,63;22,66;26,37;-
06.06.2021 11:00:56;9,55;0,74;196,43;19,42;21,59;-
06.06.2021 12:00:56;10,75;1,28;164,59;17,30;18,64;-
06.06.2021 13:00:56;12,96;1,73;193,18;19,01;20,64;-
06.06.2021 14:00:56;11,59;1,79;210,79;19,34;20,47;-
06.06.2021 15:00:56;15,78;1,78;255,63;25,61;29,01;-
06.06.2021 16:00:56;9,73;4,78;415,94;27,08;30,16;-
06.06.2021 17:00:56;12,80;4,00;405,25;33,01;36,34;-
06.06.2021 18:00:56;17,83;2,89;206,98;34,22;37,90;-
06.06.2021 19:00:56;16,61;1,86;279,46;35,98;42,56;-
06.06.2021 20:00:56;22,21;2,94;323,76;35,68;41,55;-
06.06.2021 21:00:56;33,59;2,98;405,21;35,56;47,82;-
06.06.2021 22:00:56;45,06;1,63;632,88;34,36;57,70;-
06.06.2021 23:00:56;46,79;2,74;751,48;38,68;83,26;-
07.06.2021 00:00:56;47,90;1,69;620,47;39,76;82,51;-
07.06.2021 01:00:56;36,62;4,00;371,21;35,61;64,12;-
07.06.2021 02:00:56;37,46;4,79;250,19;29,33;37,46;-
07.06.2021 03:00:56;31,71;4,94;227,81;27,84;41,92;-
07.06.2021 04:00:56;27,39;4,04;136,33;27,76;38,39;-
07.06.2021 05:00:56;18,54;4,52;285,65;26,08;37,65;-
07.06.2021 06:00:56;13,47;4,29;312,21;29,09;45,67;-
07.06.2021 07:00:56;16,94;5,14;356,85;34,17;53,76;-
07.06.2021 08:00:56;24,85;4,40;369,21;39,68;61,70;-
07.06.2021 09:00:56;37,58;4,01;471,16;47,37;66,95;-
07.06.2021 10:00:56;40,79;4,27;426,00;49,90;64,75;-
07.06.2021 11:00:56;39,40;3,81;421,29;45,34;52,21;-
07.06.2021 12:00:56;35,46;3,92;383,46;38,12;41,40;-
07.06.2021 13:00:56;28,20;3,18;519,20;35,22;37,65;-
07.06.2021 14:00:56;32,25;2,22;398,85;27,86;29,30;-
07.06.2021 15:00:56;31,58;0,15;263,29;32,35;34,21;-
07.06.2021 16:00:56;28,31;1,44;310,53;33,84;35,01;-
07.06.2021 17:00:56;32,94;2,23;438,94;37,25;38,51;-
07.06.2021 18:00:56;41,68;0,48;242,57;45,94;49,71;-
07.06.2021 19:00:56;40,48;0,24;299,03;44,70;48,70;-
07.06.2021 20:00:56;43,87;1,08;367,67;44,57;48,01;-
07.06.2021 21:00:56;42,17;0,83;312,53;43,27;51,88;-
07.06.2021 22:00:56;41,17;0,01;403,43;42,32;61,53;-
07.06.2021 23:00:56;54,36;0,01;628,61;40,39;72,04;-
08.06.2021 00:00:56;56,38;0,59;568,69;40,41;76,32;-
08.06.2021 01:00:56;43,12;7,57;417,17;40,36;67,90;-
08.06.2021 02:00:56;38,61;6,97;316,45;32,29;41,65;-
08.06.2021 03:00:56;27,76;7,34;227,97;27,57;32,06;-
08.06.2021 04:00:56;22,25;7,23;217,74;26,15;30,50;-
08.06.2021 05:00:56;18,10;7,27;228,53;26,56;33,86;-
08.06.2021 06:00:56;17,07;7,85;310,23;28,25;46,26;-
08.06.2021 07:00:56;25,11;7,41;454,75;30,78;70,87;-
08.06.2021 08:00:56;38,46;7,81;455,10;37,52;84,30;-
08.06.2021 09:00:56;32,67;7,36;377,73;45,24;67,83;-
08.06.2021 10:00:56;35,54;7,68;390,09;55,23;73,41;-
08.06.2021 11:00:56;41,76;10,21;582,43;50,46;60,43;-
08.06.2021 12:00:56;37,42;8,76;517,47;39,93;44,35;-
08.06.2021 13:00:56;32,44;2,52;474,08;33,33;35,90;-
08.06.2021 14:00:56;32,05;1,98;435,56;35,01;37,53;-
08.06.2021 15:00:56;28,48;1,61;423,40;33,81;36,21;-
08.06.2021 16:00:56;30,75;0,50;226,57;30,67;32,34;-
08.06.2021 17:00:56;29,80;1,23;368,60;37,58;40,54;-
08.06.2021 18:00:56;25,41;3,63;435,32;37,79;40,33;-
08.06.2021 19:00:56;27,05;0,88;256,34;35,38;39,37;-
08.06.2021 20:00:56;42,43;1,18;384,93;36,83;53,69;-
08.06.2021 21:00:56;46,00;1,27;217,48;23,76;28,05;-
08.06.2021 22:00:56;33,24;1,04;248,75;26,96;34,73;-
08.06.2021 23:00:56;22,81;0,80;220,27;24,04;33,03;-
09.06.2021 00:00:56;28,52;1,85;208,88;23,69;33,84;-
09.06.2021 01:00:56;37,00;6,31;514,22;22,44;42,79;-
09.06.2021 02:00:56;21,82;6,21;381,82;18,84;35,25;-
09.06.2021 03:00:56;18,97;5,87;355,92;17,72;36,91;-
09.06.2021 04:00:56;11,19;5,94;387,27;16,58;43,19;-
09.06.2021 05:00:56;9,90;7,01;445,96;13,66;45,89;-
09.06.2021 06:00:56;14,34;7,30;442,12;12,81;51,68;-
09.06.2021 07:00:56;17,08;6,76;440,59;13,16;57,49;-
09.06.2021 08:00:56;25,81;6,12;471,11;14,84;61,50;-
09.06.2021 09:00:56;28,94;7,09;531,40;18,48;54,29;-
09.06.2021 10:00:56;32,34;7,59;714,82;25,61;56,54;-
09.06.2021 11:00:56;42,25;8,48;770,73;34,14;57,86;-
09.06.2021 12:00:56;42,56;9,99;613,57;46,34;65,53;-
09.06.2021 13:00:56;47,93;0,91;552,18;40,32;49,92;-
09.06.2021 14:00:56;49,02;1,60;516,19;38,31;46,79;-
09.06.2021 15:00:56;45,46;1,62;540,65;36,43;44,53;-
09.06.2021 16:00:56;41,94;0,51;467,07;39,36;46,03;-
09.06.2021 17:00:56;41,57;0,05;465,40;39,54;46,95;-
09.06.2021 18:00:56;45,08;0,00;440,92;39,78;48,59;-
09.06.2021 19:00:56;46,95;0,00;443,66;37,50;50,05;-
09.06.2021 20:00:56;44,61;0,04;475,77;28,32;41,85;-
09.06.2021 21:00:56;44,45;0,06;458,91;27,19;47,41;-
09.06.2021 22:00:56;35,91;0,05;445,40;25,24;33,52;-
09.06.2021 23:00:56;32,40;0,10;421,26;25,82;44,19;-
10.06.2021 00:00:56;29,54;0,09;384,09;23,45;34,38;-
10.06.2021 01:00:56;18,19;5,03;267,88;22,15;49,49;-
10.06.2021 02:00:56;19,11;5,86;204,60;20,58;50,44;-
10.06.2021 03:00:56;19,72;5,31;137,66;18,15;51,68;-
10.06.2021 04:00:56;13,37;4,60;134,13;16,50;48,57;-
10.06.2021 05:00:56;17,12;4,96;177,76;14,76;51,59;-
10.06.2021 06:00:56;23,47;5,11;161,97;12,68;53,52;-
10.06.2021 07:00:56;30,95;3,70;99,18;14,91;65,44;-
10.06.2021 08:00:56;37,72;5,02;192,25;16,03;74,49;-
