Tarih;Konya Ereðli Yaygýnlaþtýrma;;;
;PM10 ( mg/m3 );SO2 ( mg/m3 );NO2 ( mg/m3 );NOX ( mg/m3 )
21.04.2021 19:00:56;20,00;13,81;33,73;43,18
21.04.2021 20:00:56;24,00;13,98;33,50;40,15
21.04.2021 21:00:56;22,00;15,23;29,23;33,70
21.04.2021 22:00:56;23,00;14,29;28,53;32,77
21.04.2021 23:00:56;19,00;88,49;38,93;46,59
22.04.2021 00:00:56;33,00;14,69;38,51;45,04
22.04.2021 01:00:56;21,00;14,32;26,17;31,03
22.04.2021 02:00:56;8,00;14,23;-;-
22.04.2021 03:00:56;11,00;14,23;24,35;28,87
22.04.2021 04:00:56;14,00;14,01;28,58;33,16
22.04.2021 05:00:56;15,00;13,92;23,93;28,33
22.04.2021 06:00:56;12,00;13,91;21,44;25,36
22.04.2021 07:00:56;16,00;14,13;31,07;39,42
22.04.2021 08:00:56;22,00;14,44;33,26;42,61
22.04.2021 09:00:56;18,00;14,85;31,59;43,38
22.04.2021 10:00:56;16,00;14,78;27,82;37,70
22.04.2021 11:00:56;23,00;15,08;23,18;30,27
22.04.2021 12:00:56;17,00;14,59;23,19;29,90
22.04.2021 13:00:56;18,00;14,57;24,89;32,61
22.04.2021 14:00:56;19,00;14,40;24,00;30,17
22.04.2021 15:00:56;20,00;14,18;25,44;33,30
22.04.2021 16:00:56;31,00;14,04;23,84;29,93
22.04.2021 17:00:56;30,00;13,97;26,80;33,97
22.04.2021 18:00:56;21,00;14,09;27,90;35,88
22.04.2021 19:00:56;34,00;16,32;36,56;46,67
22.04.2021 20:00:56;31,00;16,69;38,30;46,19
22.04.2021 21:00:56;24,00;15,54;31,62;37,08
22.04.2021 22:00:56;26,00;14,21;29,00;34,16
22.04.2021 23:00:56;20,00;14,16;27,64;31,78
23.04.2021 00:00:56;23,00;14,11;31,24;36,30
23.04.2021 01:00:56;21,00;14,14;24,16;27,84
23.04.2021 02:00:56;10,00;14,02;20,67;24,02
23.04.2021 03:00:56;10,00;13,97;18,47;21,62
23.04.2021 04:00:56;11,00;13,93;20,26;23,92
23.04.2021 05:00:56;12,00;14,02;20,61;23,67
23.04.2021 06:00:56;13,00;13,76;27,16;30,48
23.04.2021 07:00:56;25,00;13,95;27,04;30,83
23.04.2021 08:00:56;25,00;14,68;27,32;32,89
23.04.2021 09:00:56;20,00;14,93;30,60;39,72
23.04.2021 10:00:56;19,00;14,91;27,18;35,57
23.04.2021 11:00:56;23,00;14,97;27,44;34,81
23.04.2021 12:00:56;24,00;14,36;25,21;31,21
23.04.2021 13:00:56;14,00;13,95;21,31;25,88
23.04.2021 14:00:56;17,00;13,90;20,83;25,31
23.04.2021 15:00:56;14,00;14,23;20,49;24,34
23.04.2021 16:00:56;14,00;14,16;20,59;24,21
23.04.2021 17:00:56;13,00;90,67;19,95;23,93
23.04.2021 18:00:56;14,00;13,75;21,43;26,20
23.04.2021 19:00:56;13,00;14,39;23,47;27,23
23.04.2021 20:00:56;16,00;14,29;34,57;37,81
23.04.2021 21:00:56;40,00;17,92;59,84;65,90
23.04.2021 22:00:56;45,00;14,43;36,34;40,84
23.04.2021 23:00:56;45,00;14,02;31,18;36,23
24.04.2021 00:00:56;25,00;14,08;25,68;29,75
24.04.2021 01:00:56;17,00;14,00;21,53;25,66
24.04.2021 02:00:56;-;14,13;21,89;25,65
24.04.2021 03:00:56;16,00;14,06;20,96;24,78
24.04.2021 04:00:56;8,00;13,97;29,17;32,89
24.04.2021 05:00:56;10,00;14,15;28,30;32,64
24.04.2021 06:00:56;18,00;14,07;28,34;33,42
24.04.2021 07:00:56;23,00;14,39;29,06;35,45
24.04.2021 08:00:56;20,00;14,56;28,77;37,76
24.04.2021 09:00:56;21,00;15,06;29,34;38,73
24.04.2021 10:00:56;22,00;15,08;27,69;35,49
24.04.2021 11:00:56;21,00;14,81;22,69;30,35
24.04.2021 12:00:56;25,00;14,51;21,32;26,81
24.04.2021 13:00:56;21,00;14,59;20,30;25,17
24.04.2021 14:00:56;24,00;14,54;21,12;26,59
24.04.2021 15:00:56;17,00;14,67;21,92;27,39
24.04.2021 16:00:56;19,00;14,70;23,58;29,40
24.04.2021 17:00:56;31,00;14,32;23,41;28,65
24.04.2021 18:00:56;25,00;14,14;22,63;27,66
24.04.2021 19:00:56;22,00;14,85;29,26;34,57
24.04.2021 20:00:56;32,00;15,68;29,59;35,84
24.04.2021 21:00:56;32,00;15,31;31,21;36,38
24.04.2021 22:00:56;43,00;16,61;38,76;45,53
24.04.2021 23:00:56;37,00;17,09;54,18;65,88
25.04.2021 00:00:56;38,00;14,83;34,89;42,16
25.04.2021 01:00:56;37,00;14,63;26,31;32,77
25.04.2021 02:00:56;24,00;14,44;23,63;29,78
25.04.2021 03:00:56;16,00;14,47;21,24;27,03
25.04.2021 04:00:56;14,00;14,45;25,20;30,78
25.04.2021 05:00:56;13,00;14,32;27,85;34,06
25.04.2021 06:00:56;15,00;14,35;20,97;26,85
25.04.2021 07:00:56;18,00;14,47;23,30;29,09
25.04.2021 08:00:56;20,00;14,93;26,33;33,08
25.04.2021 09:00:56;24,00;15,13;24,85;33,08
25.04.2021 10:00:56;21,00;15,99;24,03;32,53
25.04.2021 11:00:56;31,00;15,98;24,97;34,17
25.04.2021 12:00:56;31,00;15,30;21,69;28,30
25.04.2021 13:00:56;30,00;14,88;20,15;26,98
25.04.2021 14:00:56;17,00;14,71;21,79;28,70
25.04.2021 15:00:56;27,00;14,72;19,97;25,85
25.04.2021 16:00:56;32,00;14,62;22,46;30,40
25.04.2021 17:00:56;22,00;14,52;22,09;29,16
25.04.2021 18:00:56;34,00;14,75;22,83;29,77
25.04.2021 19:00:56;36,00;15,78;29,14;36,66
25.04.2021 20:00:56;33,00;15,70;28,56;35,69
25.04.2021 21:00:56;36,00;15,58;25,16;32,76
25.04.2021 22:00:56;39,00;15,29;24,26;31,57
25.04.2021 23:00:56;35,00;15,31;33,14;45,13
26.04.2021 00:00:56;23,00;16,03;28,92;36,40
26.04.2021 01:00:56;28,00;15,29;26,87;34,46
26.04.2021 02:00:56;23,00;14,70;23,99;31,63
26.04.2021 03:00:56;16,00;14,54;18,55;25,88
26.04.2021 04:00:56;15,00;14,52;18,22;25,11
26.04.2021 05:00:56;19,00;14,48;21,63;29,56
26.04.2021 06:00:56;26,00;14,53;28,76;38,34
26.04.2021 07:00:56;15,00;14,54;26,37;34,98
26.04.2021 08:00:56;19,00;15,55;30,16;43,28
26.04.2021 09:00:56;20,00;15,86;26,76;42,17
26.04.2021 10:00:56;26,00;15,83;25,21;38,95
26.04.2021 11:00:56;31,00;15,86;25,64;40,22
26.04.2021 12:00:56;24,00;15,71;24,89;37,24
26.04.2021 13:00:56;31,00;15,79;25,01;35,62
26.04.2021 14:00:56;36,00;15,93;28,67;41,92
26.04.2021 15:00:56;74,00;15,13;29,03;42,25
26.04.2021 16:00:56;61,00;14,68;30,69;42,99
26.04.2021 17:00:56;36,00;14,65;36,07;52,12
26.04.2021 18:00:56;29,00;14,76;32,31;46,05
26.04.2021 19:00:56;34,00;15,23;29,91;43,15
26.04.2021 20:00:56;24,00;15,89;30,28;41,65
26.04.2021 21:00:56;12,00;16,04;25,87;35,22
26.04.2021 22:00:56;12,00;15,54;27,37;36,45
26.04.2021 23:00:56;11,00;15,51;30,63;40,63
27.04.2021 00:00:56;7,00;15,25;26,52;35,07
27.04.2021 01:00:56;8,00;14,94;26,67;35,26
27.04.2021 02:00:56;10,00;14,50;22,47;30,80
27.04.2021 03:00:56;10,00;14,39;19,02;27,09
27.04.2021 04:00:56;7,00;14,34;18,87;26,67
27.04.2021 05:00:56;6,00;14,35;20,03;27,77
27.04.2021 06:00:56;8,00;14,24;18,84;26,12
27.04.2021 07:00:56;6,00;14,36;19,67;27,02
27.04.2021 08:00:56;8,00;15,23;31,86;45,22
27.04.2021 09:00:56;13,00;15,82;26,97;40,75
27.04.2021 10:00:56;25,00;15,81;24,84;39,09
27.04.2021 11:00:56;23,00;15,72;25,95;40,48
27.04.2021 12:00:56;24,00;15,54;24,89;38,17
27.04.2021 13:00:56;-;-;17,32;23,00
27.04.2021 14:00:56;-;14,89;22,67;29,79
27.04.2021 15:00:56;34,00;14,56;26,76;37,06
27.04.2021 16:00:56;23,00;14,21;27,88;40,54
27.04.2021 17:00:56;37,00;14,11;28,36;39,71
27.04.2021 18:00:56;13,00;14,26;29,23;41,49
27.04.2021 19:00:56;19,00;14,04;38,45;51,90
27.04.2021 20:00:56;26,00;14,41;49,38;61,79
27.04.2021 21:00:56;41,00;15,98;37,61;48,93
27.04.2021 22:00:56;24,00;14,84;44,34;55,33
27.04.2021 23:00:56;43,00;14,55;31,64;42,79
28.04.2021 00:00:56;20,00;14,69;27,37;38,09
28.04.2021 01:00:56;11,00;14,61;24,52;35,06
28.04.2021 02:00:56;12,00;14,53;28,46;38,96
28.04.2021 03:00:56;13,00;14,30;26,35;36,55
28.04.2021 04:00:56;10,00;14,02;22,22;31,96
28.04.2021 05:00:56;7,00;13,99;22,67;32,91
28.04.2021 06:00:56;9,00;14,17;27,52;36,85
28.04.2021 07:00:56;18,00;14,58;44,80;59,58
28.04.2021 08:00:56;26,00;14,67;52,60;81,58
28.04.2021 09:00:56;40,00;14,82;38,60;61,59
28.04.2021 10:00:56;27,00;15,02;55,02;84,22
28.04.2021 11:00:56;48,00;98,92;50,65;76,26
28.04.2021 12:00:56;42,00;14,32;39,84;60,39
28.04.2021 13:00:56;46,00;13,82;29,70;46,64
28.04.2021 14:00:56;37,00;13,64;27,75;42,21
28.04.2021 15:00:56;32,00;13,74;25,06;36,74
28.04.2021 16:00:56;32,00;13,64;30,15;44,20
28.04.2021 17:00:56;63,00;14,31;38,54;55,18
28.04.2021 18:00:56;46,00;87,70;39,37;54,29
28.04.2021 19:00:56;75,00;13,70;45,97;62,45
28.04.2021 20:00:56;49,00;13,96;53,73;67,83
28.04.2021 21:00:56;49,00;13,97;28,52;38,56
28.04.2021 22:00:56;31,00;14,04;28,07;37,77
28.04.2021 23:00:56;47,00;14,06;32,95;43,00
29.04.2021 00:00:56;27,00;14,19;29,86;39,83
29.04.2021 01:00:56;20,00;14,04;22,96;32,53
29.04.2021 02:00:56;17,00;13,89;21,02;30,11
29.04.2021 03:00:56;23,00;14,11;20,27;29,27
29.04.2021 04:00:56;12,00;92,45;21,54;30,95
29.04.2021 05:00:56;12,00;14,17;22,31;31,71
29.04.2021 06:00:56;16,00;14,21;23,43;33,73
29.04.2021 07:00:56;7,00;14,72;36,17;49,24
29.04.2021 08:00:56;26,00;14,48;34,45;48,41
29.04.2021 09:00:56;26,00;14,75;38,89;56,51
29.04.2021 10:00:56;31,00;14,24;29,98;46,58
29.04.2021 11:00:56;22,00;13,75;29,34;43,54
29.04.2021 12:00:56;22,00;13,81;37,34;54,62
29.04.2021 13:00:56;38,00;13,66;32,46;47,92
29.04.2021 14:00:56;30,00;13,57;30,14;43,85
29.04.2021 15:00:56;123,00;13,53;26,42;37,96
29.04.2021 16:00:56;35,00;13,52;22,96;31,43
29.04.2021 17:00:56;19,00;13,54;29,72;41,97
29.04.2021 18:00:56;28,00;13,56;32,36;45,89
29.04.2021 19:00:56;32,00;13,59;31,85;45,62
29.04.2021 20:00:56;28,00;13,70;37,94;50,23
29.04.2021 21:00:56;27,00;13,81;27,55;37,45
29.04.2021 22:00:56;18,00;13,60;24,50;33,88
29.04.2021 23:00:56;16,00;13,67;25,11;34,91
30.04.2021 00:00:56;14,00;13,65;24,43;34,33
30.04.2021 01:00:56;13,00;13,57;20,32;30,66
30.04.2021 02:00:56;15,00;13,72;21,03;30,15
30.04.2021 03:00:56;12,00;13,68;18,44;27,17
30.04.2021 04:00:56;11,00;14,12;17,58;26,14
30.04.2021 05:00:56;20,00;14,75;18,98;27,48
30.04.2021 06:00:56;17,00;14,91;17,97;26,60
30.04.2021 07:00:56;9,00;14,84;21,15;30,43
30.04.2021 08:00:56;10,00;14,99;24,07;35,81
30.04.2021 09:00:56;25,00;14,71;26,99;41,27
30.04.2021 10:00:56;58,00;14,66;22,81;36,07
30.04.2021 11:00:56;19,00;14,58;23,83;36,30
30.04.2021 12:00:56;20,00;14,45;22,48;34,91
30.04.2021 13:00:56;25,00;13,95;23,47;35,25
30.04.2021 14:00:56;26,00;13,47;22,88;35,43
30.04.2021 15:00:56;29,00;13,40;26,98;41,71
30.04.2021 16:00:56;26,00;13,66;22,24;33,01
30.04.2021 17:00:56;22,00;13,48;24,09;34,39
30.04.2021 18:00:56;26,00;13,38;24,68;35,43
30.04.2021 19:00:56;37,00;13,78;25,43;35,78
30.04.2021 20:00:56;40,00;13,78;32,52;45,38
30.04.2021 21:00:56;34,00;14,15;32,42;43,80
30.04.2021 22:00:56;28,00;14,21;35,33;46,56
30.04.2021 23:00:56;28,00;14,44;43,20;65,01
01.05.2021 00:00:56;29,00;14,28;37,64;49,42
01.05.2021 01:00:56;28,00;14,08;28,55;40,17
01.05.2021 02:00:56;18,00;14,61;27,74;39,13
01.05.2021 03:00:56;17,00;14,30;22,07;32,95
01.05.2021 04:00:56;17,00;14,16;25,17;36,05
01.05.2021 05:00:56;14,00;14,17;23,69;33,73
01.05.2021 06:00:56;16,00;14,05;27,29;37,28
01.05.2021 07:00:56;13,00;14,10;27,37;37,42
01.05.2021 08:00:56;20,00;14,36;27,81;40,56
01.05.2021 09:00:56;16,00;14,25;27,46;40,05
01.05.2021 10:00:56;15,00;14,22;25,69;37,26
01.05.2021 11:00:56;24,00;14,44;26,51;37,79
01.05.2021 12:00:56;25,00;13,96;24,36;34,79
01.05.2021 13:00:56;19,00;13,81;23,41;33,22
01.05.2021 14:00:56;19,00;13,70;22,38;31,79
01.05.2021 15:00:56;26,00;13,76;22,10;31,89
01.05.2021 16:00:56;29,00;13,73;20,50;30,31
01.05.2021 17:00:56;22,00;13,58;21,81;30,94
01.05.2021 18:00:56;27,00;13,58;21,79;30,49
01.05.2021 19:00:56;22,00;13,64;22,87;31,46
01.05.2021 20:00:56;26,00;13,71;32,70;42,55
01.05.2021 21:00:56;35,00;14,55;35,83;44,66
01.05.2021 22:00:56;31,00;14,20;34,16;42,84
01.05.2021 23:00:56;30,00;13,68;24,82;33,39
02.05.2021 00:00:56;21,00;13,73;22,37;30,73
02.05.2021 01:00:56;19,00;13,89;19,47;27,76
02.05.2021 02:00:56;16,00;13,80;19,29;27,52
02.05.2021 03:00:56;18,00;13,82;20,09;28,29
02.05.2021 04:00:56;16,00;13,80;22,41;30,62
02.05.2021 05:00:56;18,00;13,95;26,11;34,77
02.05.2021 06:00:56;16,00;14,00;23,37;32,29
02.05.2021 07:00:56;17,00;14,06;24,32;34,47
02.05.2021 08:00:56;14,00;14,22;29,24;42,39
02.05.2021 09:00:56;20,00;14,29;27,00;38,84
02.05.2021 10:00:56;30,00;14,49;25,29;36,38
02.05.2021 11:00:56;30,00;14,82;22,62;32,74
02.05.2021 12:00:56;28,00;14,23;21,40;31,17
02.05.2021 13:00:56;26,00;14,12;20,03;28,60
02.05.2021 14:00:56;18,00;14,11;19,65;27,34
02.05.2021 15:00:56;20,00;13,99;20,36;28,69
02.05.2021 16:00:56;26,00;13,96;20,18;29,01
02.05.2021 17:00:56;24,00;13,78;20,36;29,12
02.05.2021 18:00:56;27,00;13,90;21,14;30,22
02.05.2021 19:00:56;24,00;14,91;25,08;34,62
02.05.2021 20:00:56;22,00;14,87;31,37;41,43
02.05.2021 21:00:56;33,00;14,04;28,15;37,57
02.05.2021 22:00:56;30,00;13,46;21,85;30,86
02.05.2021 23:00:56;26,00;13,59;21,95;31,16
03.05.2021 00:00:56;21,00;13,74;24,28;33,40
03.05.2021 01:00:56;21,00;14,64;44,05;55,06
03.05.2021 02:00:56;28,00;14,24;35,45;47,27
03.05.2021 03:00:56;23,00;14,12;24,99;36,75
03.05.2021 04:00:56;17,00;13,88;25,04;37,06
03.05.2021 05:00:56;20,00;14,03;27,03;39,41
03.05.2021 06:00:56;16,00;14,17;27,11;39,96
03.05.2021 07:00:56;15,00;14,26;29,35;43,21
03.05.2021 08:00:56;24,00;14,63;31,31;46,17
03.05.2021 09:00:56;33,00;14,50;29,02;44,69
03.05.2021 10:00:56;30,00;14,34;29,22;44,85
03.05.2021 11:00:56;36,00;14,30;23,33;34,26
03.05.2021 12:00:56;30,00;14,55;23,29;34,67
03.05.2021 13:00:56;40,00;14,90;22,24;31,78
03.05.2021 14:00:56;33,00;14,75;23,09;33,12
03.05.2021 15:00:56;38,00;14,28;23,60;33,70
03.05.2021 16:00:56;39,00;14,22;28,27;40,80
03.05.2021 17:00:56;47,00;13,95;24,72;35,41
03.05.2021 18:00:56;44,00;13,90;26,06;37,46
03.05.2021 19:00:56;43,00;13,73;27,73;37,68
03.05.2021 20:00:56;46,00;14,04;36,36;45,60
03.05.2021 21:00:56;62,00;13,80;43,50;54,11
03.05.2021 22:00:56;60,00;13,78;31,87;43,50
03.05.2021 23:00:56;41,00;14,51;49,85;69,25
04.05.2021 00:00:56;51,00;14,06;37,11;51,50
04.05.2021 01:00:56;41,00;13,89;26,18;39,57
04.05.2021 02:00:56;40,00;13,94;25,48;38,28
04.05.2021 03:00:56;32,00;14,19;24,94;37,50
04.05.2021 04:00:56;39,00;14,65;24,88;37,31
04.05.2021 05:00:56;36,00;14,67;24,73;37,25
04.05.2021 06:00:56;34,00;14,60;28,08;41,94
04.05.2021 07:00:56;29,00;14,58;30,24;44,16
04.05.2021 08:00:56;32,00;15,11;37,53;55,04
04.05.2021 09:00:56;40,00;15,27;35,09;54,51
04.05.2021 10:00:56;45,00;15,32;34,15;52,62
04.05.2021 11:00:56;45,00;15,23;36,07;53,56
04.05.2021 12:00:56;42,00;14,95;34,49;50,68
04.05.2021 13:00:56;39,00;14,61;35,44;51,38
04.05.2021 14:00:56;42,00;14,54;35,13;50,80
04.05.2021 15:00:56;47,00;14,61;37,56;54,34
04.05.2021 16:00:56;48,00;14,93;36,29;53,24
04.05.2021 17:00:56;50,00;14,76;37,93;55,95
04.05.2021 18:00:56;58,00;14,58;36,37;53,75
04.05.2021 19:00:56;41,00;14,66;36,38;54,06
04.05.2021 20:00:56;42,00;14,48;38,14;54,63
04.05.2021 21:00:56;47,00;14,63;35,05;50,78
04.05.2021 22:00:56;36,00;14,51;36,29;52,91
04.05.2021 23:00:56;33,00;14,57;39,48;56,97
05.05.2021 00:00:56;24,00;14,77;34,79;52,46
05.05.2021 01:00:56;21,00;14,74;37,99;55,89
05.05.2021 02:00:56;21,00;14,82;37,55;56,20
05.05.2021 03:00:56;16,00;14,90;36,09;55,29
05.05.2021 04:00:56;19,00;14,77;36,48;56,31
05.05.2021 05:00:56;18,00;14,52;34,38;54,70
05.05.2021 06:00:56;17,00;14,61;32,06;52,57
05.05.2021 07:00:56;16,00;14,64;32,21;53,17
05.05.2021 08:00:56;20,00;15,14;32,92;54,82
05.05.2021 09:00:56;25,00;15,57;35,24;59,23
05.05.2021 10:00:56;28,00;15,40;34,36;58,22
05.05.2021 11:00:56;19,00;15,45;35,98;60,45
05.05.2021 12:00:56;22,00;15,04;36,68;59,66
05.05.2021 13:00:56;22,00;14,51;34,51;56,50
05.05.2021 14:00:56;24,00;14,29;35,76;56,36
05.05.2021 15:00:56;19,00;14,29;35,55;54,63
05.05.2021 16:00:56;28,00;14,03;33,98;53,09
05.05.2021 17:00:56;18,00;13,96;34,42;52,67
05.05.2021 18:00:56;24,00;13,82;37,03;54,82
05.05.2021 19:00:56;24,00;13,94;34,42;52,10
05.05.2021 20:00:56;23,00;15,46;42,03;59,42
05.05.2021 21:00:56;33,00;14,98;41,02;59,39
05.05.2021 22:00:56;36,00;14,81;54,44;78,70
05.05.2021 23:00:56;39,00;14,78;49,18;70,29
06.05.2021 00:00:56;31,00;14,57;54,91;76,52
06.05.2021 01:00:56;35,00;14,50;45,60;67,75
06.05.2021 02:00:56;20,00;14,48;39,56;61,52
06.05.2021 03:00:56;22,00;14,41;35,42;56,94
06.05.2021 04:00:56;11,00;14,30;32,70;53,82
06.05.2021 05:00:56;13,00;14,46;36,11;57,30
06.05.2021 06:00:56;18,00;14,38;35,38;55,83
06.05.2021 07:00:56;27,00;14,48;34,04;54,83
06.05.2021 08:00:56;24,00;14,60;36,46;58,52
06.05.2021 09:00:56;20,00;15,00;45,57;74,13
06.05.2021 10:00:56;38,00;15,67;49,91;80,07
06.05.2021 11:00:56;43,00;15,99;44,17;71,06
06.05.2021 12:00:56;29,00;15,46;40,03;65,53
06.05.2021 13:00:56;24,00;15,18;36,89;60,04
06.05.2021 14:00:56;25,00;14,93;37,68;59,88
06.05.2021 15:00:56;29,00;14,56;36,84;56,93
06.05.2021 16:00:56;30,00;14,26;36,03;56,13
06.05.2021 17:00:56;43,00;14,64;40,94;62,33
06.05.2021 18:00:56;50,00;14,98;39,71;59,62
06.05.2021 19:00:56;106,00;16,32;33,42;52,21
06.05.2021 20:00:56;257,00;15,71;32,48;50,22
06.05.2021 21:00:56;39,00;15,11;30,82;48,29
06.05.2021 22:00:56;15,00;15,00;32,38;49,87
06.05.2021 23:00:56;16,00;14,96;34,40;52,44
07.05.2021 00:00:56;9,00;14,94;38,53;57,57
07.05.2021 01:00:56;10,00;14,75;35,03;54,98
07.05.2021 02:00:56;11,00;14,57;34,42;53,12
07.05.2021 03:00:56;11,00;14,50;34,67;53,73
07.05.2021 04:00:56;9,00;14,30;34,16;53,50
07.05.2021 05:00:56;11,00;14,14;32,28;51,39
07.05.2021 06:00:56;11,00;14,22;33,31;52,45
07.05.2021 07:00:56;18,00;14,29;35,17;55,75
07.05.2021 08:00:56;15,00;15,45;39,75;64,11
07.05.2021 09:00:56;20,00;15,47;36,96;60,15
07.05.2021 10:00:56;12,00;15,36;35,38;58,31
07.05.2021 11:00:56;19,00;15,39;38,66;64,09
07.05.2021 12:00:56;21,00;15,14;36,95;59,64
07.05.2021 13:00:56;18,00;14,56;38,05;61,53
07.05.2021 14:00:56;22,00;14,04;37,12;57,91
07.05.2021 15:00:56;19,00;13,89;35,32;55,28
07.05.2021 16:00:56;15,00;13,77;35,65;54,59
07.05.2021 17:00:56;18,00;13,72;35,10;53,43
07.05.2021 18:00:56;13,00;13,80;37,21;55,33
07.05.2021 19:00:56;15,00;13,72;35,17;51,98
07.05.2021 20:00:56;13,00;13,89;37,39;52,79
07.05.2021 21:00:56;21,00;13,86;46,47;63,64
07.05.2021 22:00:56;27,00;13,90;46,55;64,66
07.05.2021 23:00:56;39,00;14,00;40,42;59,29
08.05.2021 00:00:56;25,00;14,02;34,89;54,45
08.05.2021 01:00:56;11,00;14,02;31,75;50,86
08.05.2021 02:00:56;19,00;14,13;32,37;51,36
08.05.2021 03:00:56;15,00;13,95;31,32;49,98
08.05.2021 04:00:56;13,00;14,10;38,44;58,03
08.05.2021 05:00:56;11,00;13,96;32,27;50,99
08.05.2021 06:00:56;8,00;13,92;28,94;47,03
08.05.2021 07:00:56;6,00;14,04;37,02;56,58
08.05.2021 08:00:56;16,00;14,34;39,61;60,95
08.05.2021 09:00:56;14,00;15,09;53,99;82,49
08.05.2021 10:00:56;29,00;15,13;57,17;90,62
08.05.2021 11:00:56;43,00;14,77;49,30;75,93
08.05.2021 12:00:56;28,00;14,26;38,62;60,48
08.05.2021 13:00:56;15,00;14,27;38,69;59,32
08.05.2021 14:00:56;23,00;14,24;40,02;61,32
08.05.2021 15:00:56;29,00;14,09;33,98;49,81
08.05.2021 16:00:56;33,00;13,88;36,51;52,65
08.05.2021 17:00:56;33,00;13,64;30,87;46,75
08.05.2021 18:00:56;37,00;13,72;33,75;49,33
08.05.2021 19:00:56;27,00;13,55;33,15;47,44
08.05.2021 20:00:56;24,00;13,70;38,04;53,10
08.05.2021 21:00:56;30,00;15,04;36,45;53,94
08.05.2021 22:00:56;45,00;14,24;39,93;61,09
08.05.2021 23:00:56;65,00;14,95;67,07;94,88
09.05.2021 00:00:56;65,00;15,93;59,99;85,56
09.05.2021 01:00:56;65,00;14,97;43,60;67,23
09.05.2021 02:00:56;47,00;14,49;34,90;57,25
09.05.2021 03:00:56;47,00;15,10;38,02;60,10
09.05.2021 04:00:56;49,00;14,72;34,77;57,20
09.05.2021 05:00:56;28,00;14,48;30,35;52,39
09.05.2021 06:00:56;21,00;14,64;30,50;52,45
09.05.2021 07:00:56;22,00;14,78;34,08;56,93
09.05.2021 08:00:56;28,00;15,31;35,91;59,88
09.05.2021 09:00:56;24,00;15,10;32,84;56,20
09.05.2021 10:00:56;31,00;15,04;32,80;55,70
09.05.2021 11:00:56;31,00;15,06;33,26;56,24
09.05.2021 12:00:56;26,00;14,74;34,75;59,04
09.05.2021 13:00:56;36,00;14,45;33,63;54,90
09.05.2021 14:00:56;41,00;14,23;34,08;54,19
09.05.2021 15:00:56;62,00;14,00;32,91;52,66
09.05.2021 16:00:56;48,00;13,92;33,02;51,65
09.05.2021 17:00:56;34,00;13,80;32,14;51,12
09.05.2021 18:00:56;26,00;13,67;32,55;50,37
09.05.2021 19:00:56;18,00;14,19;32,89;51,52
09.05.2021 20:00:56;20,00;13,92;40,78;61,10
09.05.2021 21:00:56;22,00;13,91;48,70;73,65
09.05.2021 22:00:56;17,00;14,32;57,27;88,50
09.05.2021 23:00:56;26,00;14,37;54,48;82,52
10.05.2021 00:00:56;22,00;14,67;48,24;75,47
10.05.2021 01:00:56;14,00;14,70;51,44;78,34
10.05.2021 02:00:56;11,00;14,55;54,57;81,58
10.05.2021 03:00:56;9,00;15,15;71,70;102,55
10.05.2021 04:00:56;10,00;14,44;123,01;166,67
10.05.2021 05:00:56;9,00;14,66;161,79;217,80
10.05.2021 06:00:56;8,00;14,76;158,22;215,91
10.05.2021 07:00:56;10,00;14,78;142,99;200,95
